x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
1.351419,1.4696882,2.1699142,0.73844886,0.15722238,1.3261386,1.3448408,0.81646323,-0.3254974,-0.030529544,-1.1678909,-0.9204724,0.591578,0.52075607,0.9454186,0.9665269,-0.062157374,1.8711877,0.9973197,1.5423256,-0.34414187,0.6645896,0.14668462,1.2603439,-1.2425394,2.0569491,0.1952973,1.6231108,2.7354448,-0.4493683,-1.1829656,0.22855604,1.1942652,0.7178485,-0.3448564,0.9619708,0.23381542,0.39712304,0.48645398,-0.5823617,2.221553,0.43576586,0.97252625,1.0847331,0.48489556,0.68943065,0.8330357,0.24389407
-0.25913945,-0.63317275,-0.34312022,0.6636612,-0.04492771,0.850962,0.24405472,-0.783513,-0.49642432,-0.62286484,-0.03361223,0.34071139,-0.5152764,0.32958502,0.16963142,0.13792926,0.12693521,1.1590703,0.7243313,0.5020994,-0.0018731641,0.44910923,-0.18636197,0.79611546,0.19442886,1.6905808,-0.229525,-0.7080936,-0.79737115,-0.30549806,-0.52619624,0.2580013,-0.6311465,-0.15528634,-0.1911173,-0.85982364,-0.874235,-0.8080976,-0.3018081,0.22911434,0.8811441,0.054124556,0.2969886,-1.2974329,-0.98471665,-1.0001068,0.19214354,-0.1571678
-1.7988037,-2.056985,-0.22434783,-0.9189364,1.0298927,-1.2828722,-1.9805387,0.06502183,1.1359582,-0.77520186,0.62146866,0.06488489,-1.1502866,-0.8450157,-1.3010243,-0.21491031,-1.583004,-1.4843754,-0.8236249,-1.4064038,-0.72241694,-0.14191249,-0.3742433,-1.5159304,1.8171175,-2.572266,0.5376897,-0.8510746,-2.1864674,-1.2607874,-0.64304197,-1.0731493,1.1478162,-1.1526428,-0.5552247,-1.7333276,-1.29018,-0.07345922,-0.65258074,-0.12279428,-2.0397165,-2.2402902,-1.2140312,-0.9949096,-0.66884,-1.817689,-1.9099185,-0.9960088
-1.6873603,-1.5008405,-0.74616164,-1.1945176,0.3706905,-1.6605424,-2.7214174,0.8937865,-1.146812,-2.5198138,-0.12573299,0.5408826,-0.6569478,0.1719005,-0.64051783,-1.2150507,-1.7351656,-0.9742295,-1.2582299,-1.519399,-0.54384196,0.67866576,-0.6916186,-0.50824994,-0.16421053,-2.506594,1.5990779,-1.9319006,-2.135834,-0.3063652,0.2838519,-0.32581463,0.26241893,-0.6428648,0.19908154,0.78306735,2.9886026,0.34499514,0.69390243,0.14759858,-2.769539,-1.4771534,-2.0356297,-1.231768,-0.7844823,-2.8001196,-0.20152384,-0.33999997
-1.5765883,-2.153645,0.2758872,-0.6437178,2.0057049,-2.197624,-2.8930526,1.5669382,-0.41020185,-1.0785552,2.1949413,2.4377806,0.31355333,1.415505,-0.1929306,0.5153584,-2.1810985,-1.5384105,-1.7351089,-2.1257343,0.93117064,1.3815885,-0.17781006,-1.4253424,3.7975671,-3.4474506,0.6955458,-1.4604315,-0.9752622,1.1896441,0.8015905,-1.808719,1.7113006,1.005926,-0.79058504,-0.1428236,-1.0523988,-0.046587273,0.19111292,0.06582249,-3.6030097,-3.129896,-2.3230891,-1.1217122,0.17071399,-2.2491515,-0.815496,0.24780618
-1.3009337,-2.1922367,-0.5712131,-0.7809645,1.3402531,-1.693589,-3.8972328,-0.94536465,-2.389144,-1.4193519,1.4542654,1.8149008,-0.87322205,-0.7746579,-0.6827162,-2.4620504,-2.3104444,-2.1818676,-2.4275277,-2.1683123,0.4320765,-1.4532087,-1.8561964,-1.3323859,1.6713892,-3.5764697,-1.1810287,-0.3824282,-2.9253197,1.4822104,1.2957127,-1.4979079,0.21383637,0.5693956,0.041506875,-1.7133725,0.085804425,0.341994,0.121025585,-1.3185323,-2.652186,-1.6548316,-2.8050232,-1.3502774,-0.8365771,-1.3497854,-1.4562662,-1.5322741
-0.050619468,-1.5810721,1.2892866,0.23324685,1.6305363,-0.1904895,-1.1436598,0.7553076,0.36648342,-0.5277805,1.4889503,0.8358856,-0.7886476,0.26662853,0.86852294,-0.79346555,-0.27001247,-1.8370169,-0.476971,-1.5324237,1.414551,-1.7835116,-2.0993395,-1.7714916,0.70036626,-0.7145632,0.8656131,0.7369352,-1.7777693,1.5685099,1.07178,-1.7385594,0.83151144,-1.1251612,1.5277902,-1.6024334,-0.5947315,0.10046968,0.096039385,-0.950447,-1.147273,-1.5038756,-1.180782,-1.4316875,-0.83769345,-1.4470679,-0.012981847,-1.5996048
0.5256637,0.0016531926,1.2066275,-0.4835362,0.94682807,-0.26977634,0.05391852,0.5069945,0.42003092,0.2579086,1.4117137,1.3998101,0.054585613,-1.5600116,-0.493138,0.3679671,0.87782,0.49834552,0.22994791,-1.0953718,0.8343905,0.09508049,-0.4450895,-0.042307965,0.66573757,-1.0159713,0.27373922,-0.046760317,-1.477082,-0.2589363,1.7450093,-0.7429393,0.91410786,-0.4020306,-0.42787018,0.3767041,2.5415874,-0.7113678,-1.3187253,0.10408879,0.13559282,0.8360155,-0.035964463,-0.074479,-0.3748762,-0.36479303,-0.31349736,-1.2009232
-0.04726274,-0.93617195,1.7520709,0.82783145,1.5475209,0.75915176,0.7256865,0.11739075,0.98966086,-0.0022528162,1.1466151,1.2536032,0.3840936,-0.056006435,-0.828797,0.337274,0.7506403,0.31546393,0.7706213,0.7516638,0.6149181,0.23203534,-0.7283441,0.5765626,0.45701247,-0.13556723,-0.13270856,0.6550126,-0.5521419,-0.6500552,0.5960044,-0.5344761,-0.0009753085,0.5172764,-0.011482185,-0.6322179,-0.09563686,0.81326884,0.3956218,-1.2077497,-0.63287115,0.6682002,-0.07674468,-0.5272825,0.24616884,0.5840787,0.06543827,-1.3197241
0.47329873,-0.6626719,2.1055348,1.5380876,1.9823306,0.5496887,-0.9843742,-0.14181787,1.1954259,-0.031927843,1.68526,1.950825,2.4983811,-0.380582,0.9916817,1.2200446,-0.9497954,-0.10989298,0.3689712,0.6871495,0.86998063,1.2941215,-0.22751527,-1.6924697,0.55912316,-0.47797295,1.1308324,0.62672323,-1.0462837,0.90868986,1.8811775,-1.0105244,1.4199882,-0.56045663,0.06205266,-0.8341044,1.1411858,-0.12946552,-0.53336084,-0.4303006,-0.68699664,-0.3399547,-0.74382913,-1.3452694,-0.90028995,-0.042268857,-0.9925822,-1.3505496
