x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
4.450031,1.0164475,3.5471883,2.9586046,0.82863665,1.8164405,1.6635084,-1.2282472,-0.883278,-2.0089574,-1.4357336,-0.80139905,2.0242336,-0.6810467,-0.61977416,0.178024,2.6695344,4.576347,3.3161304,1.7921706,0.044516854,3.1547666,0.13469756,-0.8013492,-1.350607,0.011260491,0.35013306,1.0419681,0.112301216,-0.4962633,-0.26308694,0.41705754,0.06487726,0.0071564647,0.9810345,-0.54002017,-1.3474947,1.3005252,-0.3035597,0.7254601,1.4184384,0.29593676,-0.30347157,0.08408635,0.4586404,-0.48458982,-1.1846032,-0.06587573
2.5613701,-1.1172106,1.6005588,1.249285,2.2776859,0.6606892,0.44837913,0.33762214,-0.8922813,0.6143503,-0.90500116,0.73292536,0.24880245,0.79934675,0.5510607,0.839856,0.5852712,1.640781,0.8391551,1.8045185,0.79168403,1.3515348,0.40382633,-0.119420946,0.2719881,-0.67707205,0.034340624,1.3320906,0.764302,-0.19819348,0.80670977,-0.08417368,0.44253922,0.20806628,0.14659253,0.12997225,-0.17377715,1.6052576,-0.022742031,0.79322666,-0.14533669,-0.81852084,0.5684199,-0.93938583,-0.3796372,0.183191,-0.18779823,1.1127398
1.1271223,-1.5252868,1.5810053,1.3705304,1.4653189,2.1927898,-1.2837204,-1.4796121,-0.7603355,0.16750085,-1.7312804,1.707685,-0.6112752,-1.9440567,0.44274625,0.02511746,-1.4077169,0.21150602,0.25115705,0.85466796,1.678877,0.35820884,-2.5010948,-0.5960964,-0.115326084,-1.4892299,-0.5227635,1.1512917,0.049478807,-0.92819947,0.06965575,-1.1274666,0.3104949,-0.6344929,-0.56491876,-0.16590981,-0.9870171,-1.644037,1.443517,-0.109694675,-0.16393146,-1.266975,-1.6491177,-0.8469685,-1.5084593,-0.44847178,-0.9675495,-1.1573397
0.8398338,-1.0871688,1.0842,1.1318594,0.5289393,0.09491106,-2.4973624,0.31107643,0.021914337,0.7502642,0.93138176,0.6266006,-0.7919165,1.0724512,0.41086945,-0.11249262,-2.3654013,-0.9145337,-0.18297903,1.5074362,1.3754152,0.3458998,-0.814534,-0.20626108,0.49669603,-2.1538393,0.6230917,-0.14317636,-0.84431887,0.07911702,0.10254746,-0.43761936,-0.116931714,-0.72731537,0.08753854,-0.18405081,0.972444,0.15023987,-0.50228584,0.4274771,-0.20951094,-2.421859,-0.7966069,-2.7454379,-1.3500249,-1.456993,0.3016701,-0.68927085
1.3129425,-1.3247454,0.3275074,0.87262726,0.8370508,1.3074123,-1.7842426,1.1113149,-0.28615066,0.11828545,-0.2440457,-0.70785975,1.483992,0.2026138,0.6023458,0.18964118,-1.2297479,1.0805966,0.7626409,2.591951,1.17786,1.503772,1.4182312,-0.62004364,0.019866277,-0.9807847,-1.0429217,-0.8267512,-1.8526566,-0.4798251,-0.18755268,0.124962315,-1.3909174,0.048438337,0.05021221,0.17639638,-0.48940128,1.2774354,-0.7152214,-0.15110517,-0.9763888,-1.8524843,-1.5618333,-1.6762629,-3.310215,-0.59067285,-1.1235359,-0.28327402
0.5423634,-2.3188338,-0.3745841,0.34369367,-0.10156333,0.0034423703,-1.6860805,-1.3335124,-0.6799957,0.22953153,-0.29356685,-0.28551444,0.37478358,-0.33602282,-0.75190794,1.7081611,-1.5046307,-0.52409047,0.5037431,1.7683266,0.4405301,1.1371444,0.97844416,-0.5461854,-1.2627078,-1.4405012,0.11687293,-1.2588814,-1.3515997,-1.4674515,0.0077447123,-0.36077425,-0.3314083,0.9116561,-0.35575563,0.24490355,-2.5225527,0.2828921,0.26464707,-0.3614791,0.3054897,-1.7025664,-0.8777485,-0.47571355,-0.15357314,-0.87119204,0.09140736,-0.3221474
2.0219033,-1.1847309,-0.12192424,0.26941848,-0.42035836,0.42616543,-0.41574585,0.59298533,1.4599851,-0.43884742,-1.626438,0.122801915,-0.81350154,-0.012501513,0.85194933,-0.4515349,-1.7859449,-0.76318425,-0.30843848,0.8239727,0.81484526,0.23083286,0.5615654,-1.6799282,0.10888649,-1.0486683,-0.6523835,0.29076338,0.49675825,0.3862746,-1.3710474,-1.0632266,0.6912608,-1.9716237,0.52319664,-1.3167536,2.6444304,-0.83923376,1.5709549,-0.3644555,-0.12343949,-1.3162307,-1.8144962,-1.4140201,-1.1956875,0.36055768,-1.5684625,-0.8840975
0.3283673,-0.55700475,-0.6598165,-0.24079306,-1.3677008,-1.0354158,0.19020024,-0.1874586,-1.8654387,-0.35774428,-0.23064539,0.20029147,-0.43391675,-0.107245125,-0.08141716,-0.37111264,-0.6925812,-0.73283774,0.30921254,0.43821087,0.8291342,0.21493746,0.1802035,-0.45442978,-1.1635721,-0.26087472,-1.231773,-0.18995938,-0.20091529,-0.63534176,0.20626129,-0.14405844,-1.2682867,-0.9075314,-0.23681876,-0.31861573,-0.81018096,0.010788054,-0.7449822,-0.17677104,-0.8864497,-0.7479765,-0.17194976,1.9644771,-0.39920455,-1.1618947,0.14821419,-1.1809981
-1.1586336,1.2619039,0.1104892,-0.2994115,-1.0367908,-0.9408981,0.19544955,-0.5425157,0.40905485,-0.8396101,0.5523329,0.41002625,1.0339891,-0.021752633,-0.07288924,-0.41845053,0.2508305,-0.22261776,-0.017208247,0.29286313,-0.09790595,0.76535,1.5559033,-0.0950326,-1.5545101,-0.41038677,1.0743479,-0.3161717,0.66735935,0.99332845,0.10618654,0.60018766,-1.290574,0.10219996,0.46386635,0.31119093,-0.33308432,-0.7221509,1.6454427,0.38373724,1.2101771,-1.5481217,-0.101950824,-0.57673186,-0.50612175,-1.2372444,0.26425508,-0.24937476
-0.3439035,0.07466129,0.31785443,0.30219388,-0.6223678,-1.2776603,0.13604479,-1.0372491,0.7488803,-0.7659073,1.2278687,0.43027303,0.7327013,0.22513439,0.31817976,0.020742908,0.001585862,0.9157598,-0.50618446,0.45593905,1.240775,0.6619235,0.40222806,0.06481501,-0.18279843,-0.43543234,-1.3853122,0.051080562,0.62576133,-0.68532443,0.5699828,0.31458342,-1.81005,0.23288476,0.94526553,-0.30483773,-0.6358883,0.13205156,0.16982552,0.14450537,-0.005950325,-0.0776257,-0.26632926,-0.7808259,0.004647246,0.12318963,-0.27899903,-0.2162279
-1.4996405,-0.039152853,-0.15687288,-0.26092988,-0.64258265,-0.73135614,0.5167077,-1.6773612,-2.395597,-0.41123146,-0.5904138,-1.7106773,-0.749362,-0.5998583,-0.783177,-0.6718269,0.29840636,-0.12805311,-0.64795893,-0.2857022,-0.006008219,-0.21758163,-0.6017438,-0.8631708,1.6346009,1.37386,-0.43022192,-0.033626467,-1.1645654,1.6861814,0.88835585,-0.44515732,0.14181405,1.9395077,0.8540848,-1.0752563,-0.8318344,0.033181075,-1.9583608,-1.2609926,-1.1332097,-1.1823128,1.3488365,-1.0221568,-1.8505212,-0.43799534,-0.59296006,-1.1936215
0.048539724,0.3991621,-0.49611232,0.27229518,-0.9851887,0.044750813,0.009186304,0.08212785,-0.7860044,-1.8065605,0.69769627,-0.43858936,1.1667001,1.0159622,0.67203957,0.8670594,0.8850872,1.1376879,0.9449054,-0.4616678,-0.51104105,0.5664295,-0.43494794,-0.14743288,0.54209906,0.8291889,0.6344846,0.8227175,1.4896479,1.0387672,1.2026699,-0.7108697,1.9270326,1.1718975,2.5593154,-1.3073004,0.81818926,-0.013671276,-0.7586756,-1.2360601,0.62029165,-1.1071522,1.1295066,-0.14753057,0.55225796,-0.9835389,-0.17752136,-1.0028912
-0.25691822,1.8522009,-0.09227234,0.64692503,0.4787337,-0.3073053,0.58477384,-0.2690621,-0.6995347,-1.2360408,0.6052541,1.1243758,0.96997255,0.4068885,1.1385463,1.2321461,1.4248971,1.6032311,0.9745584,0.54450244,0.57996434,0.7724011,0.20186876,-0.4457962,0.5970312,0.58706826,-0.83260924,0.763645,1.979197,1.4944029,1.4254936,-0.55253106,0.7485563,1.0943398,-0.23757233,-0.33889997,-0.18835023,0.5866395,-0.4396334,-0.4032347,0.5178568,0.71857554,0.21271104,0.55369496,0.39094958,-0.17773299,-0.104524575,0.025831982
