x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.71869653,0.15615082,0.21952732,0.5354675,-2.0066254,-1.6857889,1.4668621,0.7300449,1.9593658,-0.9212339,-0.61282444,-0.44059864,0.40382385,-1.3638417,1.2434185,0.73748934,2.1429467,1.1207552,-0.2477038,-2.102738,-1.9275132,0.59835875,0.9447372,0.17969298,1.8884935,-1.2855763,1.0001405,-0.29849413,-0.54848814,-0.12080951,1.0689964,-0.018275302,-1.0978174,-0.018538589,1.3810523,0.74207294,0.5092114,0.41065165,0.39646518,-0.68001306,0.36092135,-0.34275734,-0.033065,-0.2995962,-0.15277769,-0.026944144,0.66494364,-0.9054905
2.0685987,-0.33055365,0.8491863,-0.071317725,-0.325171,-0.12341928,-0.48952246,-0.0024874434,-0.8052444,-1.1141577,0.8700016,0.1366139,-0.3836791,0.5150007,0.2887614,0.47906202,0.3729594,-0.61908764,-0.20951486,-1.588431,-1.008315,-0.045052897,-0.71089536,0.2760504,-0.339685,0.031848054,0.061104577,0.4529668,0.8220153,0.44008037,1.2433978,-0.29808185,-0.5143378,0.38727877,0.84698176,-0.5968077,0.39163688,0.9553507,-0.40784523,0.6046653,-1.864407,0.3619615,-0.13664162,1.5566592,1.1732284,-0.0034909383,-0.10016663,-0.90962976
2.050547,-0.6220226,0.44677943,-0.14409688,-0.9417696,-0.3519594,0.29405454,0.5517386,-0.24378778,0.2959131,-0.48487747,0.59062535,-1.7815622,0.46316883,-0.17060469,-0.07690487,0.635256,1.2821659,1.3173001,-0.4746436,-0.66069967,-0.6119191,-1.3972853,-0.9206108,0.846086,-0.14316554,1.452953,0.1843268,0.8943053,0.8612033,-0.6094458,-0.8232959,1.109389,-0.28428257,-0.04210629,-1.1007677,-1.2989756,0.06138969,0.6901798,-1.4571047,0.39506105,0.8024373,0.113029554,0.11226126,-0.45385793,-0.41527417,-0.28817046,-0.9336822
-1.5868351,-2.0523887,-1.0850614,-0.84032154,-1.8425384,-1.3661911,-0.65855855,-2.0727906,-0.29003692,-2.1102269,-0.2648389,-0.94973546,-0.72793955,-1.5011512,0.1953606,0.39308804,0.7586836,0.028164733,-0.32430017,-0.82790977,-0.3454024,-0.2385284,-1.2752391,0.7872565,1.3054503,-0.9244977,-0.8514517,-1.109757,-0.6103717,1.4258975,0.9134249,0.22451404,-1.2429539,-0.006983715,0.41475865,0.8495581,-0.57054067,-0.63035476,-1.1471059,0.09112113,-1.9760861,0.17644496,0.4218526,-1.3140566,0.62142307,0.9827237,0.6174793,-0.26832455
-1.4282645,-0.1521626,-0.9944001,-1.0126971,-0.82493997,-2.7247806,-0.37867916,0.32467058,-0.7511564,-0.5112545,1.1779802,-1.3637975,-1.9429524,0.11116052,-0.91120946,-1.6758186,-1.2926445,-1.1244434,-0.8203195,-1.4942429,-0.5544787,-0.6646784,-2.211167,0.01600513,-0.63121533,-2.0962448,-0.83281094,-1.5543815,-1.3571832,-0.5788243,0.5158836,-0.92029756,-0.2674581,-0.74134403,-1.5707542,-1.2541991,-1.9167366,-0.20347899,-0.77424514,-1.063759,-1.562756,-1.8695421,-0.61517125,-0.32268947,-0.52016795,-0.8720954,-0.49791196,-0.38500687
-2.1858344,0.97753793,-0.2488096,0.034197435,-0.019061461,0.30233106,-0.042205725,0.07158309,-0.12615626,0.71802443,0.78300524,1.8824159,0.15558481,0.688216,0.44455093,-0.6472195,-0.19301651,0.03205415,-0.22472052,0.60703313,0.18040037,-0.39673224,0.1175616,0.06868052,-0.09237937,0.8651217,1.8721572,0.31152308,-0.54233676,-0.7924068,-0.52962434,0.017679088,1.2436925,-0.25983047,1.2892789,0.9918034,-0.86193514,0.034458645,0.4748405,-0.23045744,1.3768284,0.06530479,1.1180838,-0.5142157,1.5142348,0.78713286,-0.87813014,0.56193215
-1.797203,-0.99456996,-0.5401953,-1.2848881,-1.3377224,-1.1239135,-1.151385,-0.14225808,-1.5712456,-2.149194,-0.22690772,-0.71960783,-1.1363497,0.13883407,-1.2939473,-0.61827135,-0.8903466,-0.537544,0.46761793,-0.3787988,-1.0368987,-2.104815,-1.3048698,-0.58324003,1.4495474,-0.72341293,1.2382942,-0.17036052,0.45043644,-0.5670598,-1.1192224,-1.3834275,0.3673548,-0.39825317,-0.1910863,-0.5848512,-0.3810881,-0.7996089,-0.037186965,-0.6642397,-0.8051279,-0.6718808,-0.12848693,1.1332552,-1.1798438,-0.8161421,-1.2892122,-1.758625
-0.77480143,1.3415457,-0.29695472,-1.4293505,-0.24784069,0.13769963,-0.32240486,-0.21131425,-0.91302836,-0.45830923,-1.523286,-1.9412702,-1.5166036,-0.66256905,-2.0272021,-0.2891724,0.903832,-0.16402604,0.062963694,-0.070994325,-0.9870155,-0.10944593,-0.4175519,-0.28323638,1.2552695,-0.1856631,0.20485176,-0.49795887,-0.62563443,-1.7828274,-1.0198665,0.15167205,-0.09080773,1.4480416,-0.299387,0.10002777,-0.3455447,-0.8014323,0.12455615,0.8426544,0.12570885,0.3194683,0.4311027,-0.49169773,0.7454042,-0.07326054,-0.43348458,0.18095267
-1.293182,0.2339447,0.50815845,0.018487073,0.2909271,-0.0071673314,0.013002774,0.061199006,-0.08877481,0.12916528,-0.7540945,-0.8803011,-0.79534024,-0.7335733,-0.31428492,-0.7908089,0.43441585,-1.8646394,-0.6253549,-2.0579095,-0.81030333,-1.331728,-0.08640938,0.072534814,-0.13667396,1.3131043,1.0728997,0.06425427,-0.57522106,0.23775081,0.34191287,-0.33216983,0.24729002,0.76837194,-0.17643324,0.14449483,1.2596083,1.6232499,-0.3534414,-0.39442608,-0.8508149,0.55039585,0.237784,-0.14747645,0.63352543,0.96738327,1.0054538,1.7587368
-0.5656645,0.25510576,0.05916339,-0.28307876,0.2491337,-0.16311109,-0.5370572,-0.2568384,1.0330606,1.5218953,0.5369621,0.949562,1.4872283,1.1873084,0.11842537,-0.5814615,0.635256,0.07410007,-0.99378645,-1.2311205,0.68190694,-0.4708324,1.8443077,0.9257716,-0.39707932,0.93213326,-1.3853214,1.5832515,1.4840953,0.7848302,0.7438386,0.5731446,-1.4200966,-0.04224694,1.0474392,0.51570076,0.5670098,0.18814327,-0.10752283,0.22588904,0.27322918,-0.054588657,-0.79076064,-0.4327318,-1.4704561,-1.1255572,1.0823717,2.1457014
