x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
3.390355,0.6516875,1.5241035,1.8945137,2.1252868,1.9114852,2.1780198,0.10716371,-0.1664965,-0.5529594,-1.6178051,-0.6329788,0.19809961,-1.0279557,1.0942075,0.08714695,1.9914699,1.3535262,1.193189,1.436036,-0.354749,1.202822,0.7872537,1.7167187,-1.8116673,1.5158062,-1.4240565,-1.0121568,-0.19055174,-1.8230373,-0.21451953,2.0803478,0.44831845,-2.2465196,-0.4907436,-0.4829675,-0.5914625,-0.4639617,-0.52835155,0.7193171,0.90261513,0.1990446,-0.85580605,-0.12165256,-0.37798774,-0.8687419,1.1398736,1.6057268
1.6664991,0.2254479,0.025086418,0.9813686,0.691929,1.8601223,-0.31176227,0.863095,0.13338663,-0.2863337,-0.402294,-0.6512828,0.43056676,0.75633264,-0.80814815,-1.3861687,-0.06555342,0.8261919,0.76229846,0.9119001,-0.43301362,-0.31138885,0.27858844,0.4698884,-2.3225942,1.2457072,0.14771844,0.43139434,-1.0527339,-1.7390678,-0.9170657,1.583577,0.83167267,-0.5304856,-0.27242365,0.119404964,0.45707127,-1.1549201,0.20575605,0.8034875,1.1949654,-0.8575635,-0.9610023,-1.1471297,-1.9276044,-1.4743878,1.0877509,0.9249601
1.4582611,-0.5090881,0.9745866,1.110707,1.9431331,0.84284145,-0.71381253,0.7642404,-0.22813849,0.77287966,-0.20015515,0.45224395,0.14654833,1.526282,-1.3521066,-0.19669044,-0.19353557,0.31718758,-0.01966286,0.604803,0.7216556,-0.9092067,-0.0229638,-1.1363677,-0.2757451,-1.1087954,-0.90117764,-0.94200504,-0.3948736,-0.41562688,0.091881,0.46347228,0.12149834,-0.023901552,0.22384462,-2.0643904,0.29907927,2.1198041,-0.30912828,-0.52107894,-0.4161328,-1.5192811,-1.7579042,-1.4420714,-0.51784825,-1.3280932,-0.45305964,-0.42766047
1.0876539,-0.5013417,0.28061542,-0.26979288,1.2162408,1.0819707,-0.7203223,0.52906257,0.19009568,0.17640057,0.35051948,-0.41495806,0.039490234,0.21203433,1.2016622,-0.76829016,0.4342019,1.0424652,0.16419294,0.22992148,0.37855765,-0.2874556,0.9314234,-0.64166605,-2.0943034,1.637211,-0.52692586,-0.32774302,-0.8931758,-1.8110244,0.65523505,0.500281,0.86765283,-0.2153056,-0.37518263,-0.808589,-0.14475675,-1.2092838,-0.25550652,-0.09772047,0.554663,-1.2541676,0.032820072,-1.7114502,-3.0737956,-1.7823087,-0.89098334,0.09052549
1.5689753,-1.0385813,-0.1970113,0.5454539,1.3684947,-0.015344037,-1.5773501,-0.38233373,0.059589885,-0.027807252,1.2420596,0.0011863692,0.43685666,1.1514193,1.967984,-0.7622143,-0.092634074,0.13139774,0.17059949,0.3927407,0.011397761,-0.6379846,0.3704924,0.09741373,-1.2278262,0.50076824,-0.26327273,-0.5929012,-1.9468278,-0.34443754,0.67445856,-0.12227302,-0.14374696,0.43879905,-0.18639113,-0.8153419,1.0012538,1.0516623,-0.2787344,0.28785762,-0.17385405,-0.6074535,-1.7725227,-0.97019374,0.27721846,-1.289688,-0.17932688,0.0805387
-0.801465,-0.2710287,-0.7987225,0.6257954,1.3270556,1.1415819,-0.43615586,-0.8121534,-1.1349308,-0.74199474,-1.9348001,-1.8678875,0.16379693,0.3920074,0.6772266,0.4626106,-0.13930915,0.8371002,1.9182167,1.3501515,0.21610156,-0.3498232,1.339555,0.71882623,-1.5970236,0.75844026,-1.7133543,-0.39612135,1.4299905,-1.0603113,0.59991425,0.79811424,-0.1585649,0.22988695,-0.7966392,0.48117194,-0.90446705,0.68861437,0.22449484,-0.32491148,0.43004006,-1.2017695,-1.4265027,0.16840273,-1.3236223,-1.005218,1.0991639,1.4481394
-0.15956114,-0.5168817,-1.952594,0.5879624,-0.3796705,0.10016847,-1.3896277,-0.8389055,0.4205625,-1.3929545,-1.5017918,-0.3312004,0.22034124,0.47124755,-0.9604857,1.2300138,-0.5292446,0.84920394,0.6537498,0.8390589,0.6543328,1.3714455,1.4883077,-0.72313386,-1.1585933,-0.33742678,2.2060769,-0.70179415,0.21135987,0.99732226,1.2880784,0.046559304,-0.20723376,0.91630745,-0.8728797,-0.8456713,1.0421827,-0.39487058,1.000775,-0.22443013,-0.82413274,-1.3374107,-1.3755288,0.1368956,-0.9934691,-1.8170886,0.3594294,1.3218011
-1.1450958,-0.7703866,-1.0001913,0.23763719,-0.9464894,-0.8719447,-2.2389429,-0.18307135,0.90844977,-0.79534143,-0.52237386,0.83432263,0.10193539,0.37916437,0.8919584,0.78651786,-1.5193812,0.58690655,-0.058464773,-0.54115224,0.4731844,2.1612427,1.5185361,-1.1081284,-0.49060458,-1.5698475,0.10953143,0.59420174,1.0162323,1.2923181,1.7293636,0.06803509,-1.558968,-3.0987875,0.7731879,-0.039541427,-1.1140985,0.27115536,1.2431849,0.40112618,-0.68023485,-2.03321,-1.5445498,-0.5765733,-0.29559198,-1.0998148,-1.177769,0.8356158
-0.32941929,-1.7754316,-0.3802873,0.46449223,-0.20743747,-0.35849577,-1.9738812,0.3933219,0.24794917,-0.71105576,-0.87573665,-0.3309631,-0.14382486,2.5938964,-0.32717568,0.777648,-1.5864317,0.48240602,-0.21790317,0.037363745,0.72712654,1.9187661,2.0783944,0.521656,-0.11297889,-0.89936304,1.316987,1.51993,0.084631376,0.36630505,1.4632255,0.52180547,-0.024290977,2.4663894,1.142141,1.494338,-0.10873614,0.5046161,1.4875717,0.8648443,-0.38953826,-2.0984411,-0.7025024,-0.9071066,-1.1614918,-0.43189746,0.03667647,1.7064539
-0.19666442,0.03363061,-0.13299948,0.21030009,-0.111021414,-0.3037111,-1.1544262,-0.023607079,-0.95592433,-0.09065705,-1.8621968,0.614946,0.74143076,1.4897335,-1.0200797,0.3870611,-1.6018599,-0.13358936,-0.38963085,0.4583179,1.5509061,2.1768987,1.4015231,0.015467296,0.22135933,-1.2727815,1.7133754,-0.50272846,0.68496335,0.56150633,1.2306929,0.12090793,0.99727714,1.0083946,0.5095466,-0.44986668,0.24816115,0.6281182,1.5920559,0.9234039,-0.76983213,-1.6412517,-1.80047,-1.379823,-1.206602,-1.9013004,-0.15625727,0.8851203
