x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.9169291,2.4069953,2.09078,1.6057103,1.7918229,3.0208201,2.7219937,0.9733738,1.9334505,1.3185145,-0.52563834,0.041898713,2.2934418,1.2125938,1.8699852,1.6366538,1.4177579,2.8310034,1.6449046,2.2787776,-0.20924501,1.571055,0.76734626,1.0391936,0.71388006,2.9692032,1.4210858,-0.10521003,1.6637783,-1.2865584,-0.13526423,1.1868838,1.5503361,-0.15109637,3.2653205,0.8714748,-0.9972163,-0.47166637,1.9967823,-0.06650543,2.4527116,1.0658185,0.3667199,3.4515295,1.036152,0.8230413,0.37762213,-0.11814599
-0.60412556,0.42352208,-0.43602866,0.4540457,0.33593512,1.6437925,0.75133467,-0.68994784,-0.21939199,0.0027333805,-0.4707173,-1.3117807,1.5362908,-1.095509,-0.81901646,0.8025434,0.39712363,2.0074968,1.5109885,1.7946296,-1.5673381,0.71202266,-0.01087936,0.43048272,-0.09900206,1.4211781,-0.23499557,-0.52567154,-0.5423299,-0.9741709,-0.31609714,1.1858233,1.0164397,1.0684205,0.43800667,0.07848424,0.2674667,1.0316263,-0.27779695,0.072092615,1.4854678,-0.2570048,1.1959287,1.2954329,0.12909372,-1.4911504,0.7719364,-0.2866103
-0.9858797,0.58269054,-0.3607146,-0.07483793,0.15846783,1.4270099,-0.0058059166,-1.202373,1.0201433,-0.39287463,-1.0328361,-1.0314102,0.48476496,-0.6833886,0.5309355,1.1971922,-0.34479636,1.529663,1.4487822,2.0613167,-1.507618,0.088117234,-0.7161963,-0.6033122,-0.028580463,0.43689942,-0.44256926,-1.7830805,-0.2579694,-2.2008617,-1.0349832,0.5603782,0.29542387,1.7789583,0.8587407,-1.0340298,0.8135258,1.2177737,-0.68406993,-0.6201767,0.5552227,0.28478596,0.52460533,1.9669945,-0.7631564,0.3794581,-0.565759,-0.64664453
-1.5907335,0.33949247,-1.8524946,-1.061917,-0.32421333,-0.049148496,-0.22405933,-1.696232,-0.7009867,-1.3490697,-0.5786752,-2.095042,0.4900685,0.24554372,-0.8293645,-0.213046,-0.8643675,0.060864355,0.8010583,0.55655825,-1.5437939,-1.2240894,-2.1392603,-1.2465783,-0.7638204,0.62318385,-0.6561729,-1.5989274,-1.2838365,-1.1132277,-1.0946099,-0.6579786,-0.79938996,1.8156977,0.0127205085,-1.6105348,0.58675206,0.57300717,-1.5865529,-1.7681074,0.045830984,-0.45104918,0.5147163,0.14681368,-1.5062554,-1.4806099,-0.764,-1.5021762
-0.7475337,-0.023070533,-0.81315076,0.27112463,-0.0080829635,0.2516867,1.0619104,-1.1455047,-0.55907,0.6696782,-1.9051584,-1.417963,1.6353295,0.55121976,0.64453256,0.914864,0.85654366,1.1124772,1.5095049,1.5650926,-1.5215203,-0.44064942,-0.6479156,-0.63218266,1.0196718,0.6072805,1.113013,-1.6706057,-0.38719591,0.011057964,-0.33691397,-0.27465957,-1.1271244,-0.37509075,-0.3406884,-0.2552918,0.5315145,0.548692,-1.0981094,-1.3034705,-0.27606302,0.91974574,1.2423656,0.49276146,-1.2023149,0.00048512776,-0.914349,-0.71675396
-0.33009812,0.4896333,-0.58851326,-0.15353598,0.732388,1.0336045,-0.07760303,-0.52799016,0.8191928,0.16502784,-0.9260006,-0.54399204,1.3246865,-0.36356616,-0.80409503,0.7818701,0.07836472,0.55999535,1.4337116,1.556796,-1.3062584,-0.23088866,-0.6192755,-0.59172827,0.2890992,0.7045989,0.5549847,-1.3420076,0.41704133,-0.9400755,-0.8247423,-0.69164824,-0.69099736,-0.8769906,-1.093283,-0.59135693,0.9673014,-0.040398724,-0.45935592,-1.2931252,0.119101316,-0.32678524,0.97479886,0.16201593,-1.249202,-1.081879,-1.6725631,-0.95191705
-1.0881451,-0.440711,-0.9053239,-0.5017181,0.2780122,1.0114224,0.37321413,-1.0954015,-0.33690485,-0.93271726,-0.6977376,-0.15004843,1.613877,-0.00982501,1.9532773,1.1209983,-0.8237339,0.8617225,1.3893226,0.7453041,-1.2003092,0.16345651,-0.50074136,-0.5326287,-0.49487302,0.47389475,-1.0454489,-1.2018223,-0.26712337,-1.8304199,-0.6212602,-0.023216534,-0.41655558,-0.13784549,-0.069898985,-1.4048406,1.1519915,1.3742683,0.5059912,-1.2316662,-0.8100936,-0.2883694,-0.2836223,0.8427992,-2.243295,-1.1172051,-0.6804196,-0.7920033
-1.2204028,-1.2348663,-1.3807406,-0.7103089,-0.19924057,0.26042178,0.09101388,-1.0757673,-0.12063266,-0.08410026,-0.44606298,-0.92942834,1.086386,-0.7041801,-0.7979971,1.1525446,-0.4894535,0.6101571,1.0981208,0.51927,-1.4299592,0.018281322,0.39301386,-0.27379566,0.9606714,0.8968735,-0.29518017,-1.1486967,-0.3271251,0.14960949,-0.30738592,-0.6645686,0.3962788,1.4629701,0.5430679,-0.703088,0.8571306,0.40979916,0.8041201,-0.09869479,-0.4775093,-0.29018036,1.5923908,0.6253761,-1.2964457,-0.5487677,0.59704405,-0.64126444
-1.592554,0.09497217,-1.4929842,-1.8651098,-0.3045577,0.23077321,-0.58934146,0.21007702,-0.36456716,-1.4044695,-1.2749696,-0.7420007,0.05065153,0.21305189,0.11904819,1.0483737,0.103560895,0.50648224,0.6321833,-0.60366404,-1.044319,-0.60366315,-0.45356515,-1.5549291,1.6663699,0.37556392,1.371468,-0.098323815,-0.473416,-0.70622337,-0.8703711,-0.64976,-0.033104047,-0.15781257,0.22356613,-1.0588559,-0.17175351,-0.89985013,0.5884181,-1.236136,-0.69513917,-0.7726712,0.9526144,-0.6241028,-0.7429369,-1.7117071,-2.4033153,-1.1222308
-1.0861425,-0.2595207,-1.0052743,-1.8947845,0.39135262,-0.15541944,-0.90613186,0.6666003,-1.1056608,-1.06021,-0.4163976,-0.6324685,-0.38709688,-1.3483502,-0.13928223,0.2269726,-0.94815844,-0.15826894,0.00011750892,-0.9056574,-1.1277331,-0.48467642,0.482811,-1.83289,0.9762932,-0.12174295,0.19178097,-0.518454,-0.7935288,0.5350925,-0.41976067,-1.2916423,0.054835465,-0.40696546,-0.08789489,-1.6741124,1.0256101,-0.4880346,1.1114808,-0.51153314,-0.39567596,-1.2273424,0.41842088,-0.40787578,-2.201981,-1.422615,-0.7530255,-1.2653558
