x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
-1.3133483,-0.21846677,-0.6227957,0.22307996,-2.0531354,-0.30318493,-1.0581464,-0.29576153,-0.40823835,-1.1572444,-1.5160986,-2.4524431,-1.5635883,-1.3148849,-0.6842632,-0.6712402,-1.0859886,0.6700341,0.13274992,-0.31934276,-1.4682829,0.71138644,-0.54609084,-0.91253877,-1.8008099,-0.80840003,-0.5617901,-1.2573234,-2.1726189,-1.5971406,-0.65114367,-0.7747322,-1.3717393,0.1364945,0.40116963,-0.89495707,-1.8845108,-0.5205192,-0.14952226,-0.70499307,0.5220519,-0.93726677,-1.506802,-1.1688212,-0.5195683,-1.4973845,-0.41225335,0.030250872
-1.1913533,-0.95033383,-0.6914535,-0.22542383,-0.4218731,-0.1963681,-0.38607717,0.19117415,0.14707915,0.055751998,-0.117302634,-0.70864576,-0.5435009,-0.15181825,-0.38894638,-0.00713072,-0.30455077,-0.08326629,-0.33136177,-0.63482404,-0.29498655,0.100131094,-0.6470957,-0.67326576,-0.9371898,-0.99680674,-0.42271662,-1.0346931,-1.1355745,-1.2910744,-0.3502084,-0.23836488,-0.40419322,-0.11736043,-2.3258488,-0.54221725,0.054467835,0.6116335,-0.20251377,-0.6857879,-1.0953189,-0.21618082,-0.44293833,-0.023577856,0.26092985,-0.6130467,-0.25985137,-0.15112863
-0.9038293,-0.12906262,-0.5818004,-0.79539454,-0.5266588,-0.3696341,-0.39881715,-0.50487053,-0.22509784,-0.58576256,-0.6700635,-0.7246875,-0.24028169,-0.16303097,0.5674872,-0.1755295,-0.11464731,-0.34996682,-0.10173557,-0.26369727,-0.9155442,-0.5743312,-0.21350454,-0.20713161,-0.23411545,-0.63138354,1.3672454,-0.8091719,-0.5718568,-0.5997836,-0.68963236,-0.3410345,-0.6796607,0.022914084,0.43605822,-0.17435521,0.6444695,-0.2188203,-0.8926033,-0.5588198,0.09136843,-0.095597096,0.19071293,-0.39756966,0.1287405,-0.33207285,-0.48855424,-0.36271188
-2.0277162,-0.8863147,-0.93074036,-1.9244094,-0.8200587,-1.2474173,-1.0500108,-0.45467913,-0.5969549,-0.9179476,-0.36261678,-0.90752655,-0.9428374,1.1923785,1.1537924,-0.7701707,-0.67559,-1.1716725,-0.5905697,-1.5413159,-1.4322128,-1.8516,-1.103279,-0.93725157,-0.055987712,-1.467181,-0.94586825,-1.473696,-1.5778171,-1.1124138,-1.5753506,-0.4970104,-0.7393349,-0.19688472,-1.946011,-1.1199445,1.2487172,-1.0766397,-1.161185,-0.9853681,-0.65422314,-0.7699137,-0.5952087,-1.1562705,-2.0356827,-0.34232092,-0.78168106,-1.3462974
-1.6182525,-0.88871956,-1.0388792,-1.4370941,-0.89252317,-1.2562332,-1.0372362,-1.4143931,-0.863553,-1.4330399,-1.0843867,-0.5361774,-0.5248185,0.94960827,0.08552523,-1.0243895,-0.87340343,-1.2260151,-0.70212066,-1.0665964,-1.2288233,-1.7854863,-1.1499419,-1.3023856,-1.1523497,-1.2740701,0.7036255,-0.85472506,-1.3448097,-1.6174644,-1.6438682,-1.2002249,-1.0798188,-1.8153247,-0.20549332,-1.0672092,1.0432525,-1.1337947,-1.3909292,-0.8280227,-1.1557653,-1.0620388,-1.3533405,-1.1277602,-2.7337868,-1.5482715,-1.2364888,-1.4170922
-1.0427048,-0.9949357,-1.3458636,-1.4679779,-1.1348339,-1.3236592,-1.1978709,-0.6397764,-1.2799269,-1.1533237,-1.6584593,-0.527277,-1.2535712,-2.0702848,-0.58974344,-1.097734,-1.1775094,-1.3799491,-0.98928404,-1.1997446,-1.4574238,-1.4732449,-1.1882898,-1.2194663,0.11255234,-1.5561466,-0.8021134,-1.0033671,-2.0738244,-1.690409,-1.5001469,-0.914813,-0.19175309,-0.36957735,-1.1662337,-1.4315717,0.9617156,0.24488275,-0.84428895,-1.1812797,-0.36173394,-1.1298392,-1.228485,-1.5179956,-2.1183364,-1.9041623,-1.4130015,-1.6335628
0.657396,-0.31664434,0.4676046,0.0022404508,0.18659724,0.40997732,-0.011701406,0.48161432,-0.3486617,0.42029166,0.44945395,0.08031371,0.8316216,0.2395553,-0.47744936,0.17570147,-0.17319399,-0.2569854,0.13435678,0.46093184,0.40501037,0.2657107,0.3133011,0.63993865,1.0262674,-0.2009294,0.25407737,0.21973915,0.32956868,0.48136255,0.4465259,0.38495195,0.07425175,0.61142623,-0.7094096,0.21811658,-0.23006977,0.40005857,0.6513499,0.33377886,0.6865229,0.47734112,-0.06374007,-0.9456967,-0.58941895,0.22718914,0.5441418,0.13227095
-0.4656023,-1.1364236,-0.50756574,-0.09616704,-0.12731707,-0.32052374,-0.4332982,-0.81853414,-0.085240096,0.29119185,-1.2117974,0.13350612,0.16081208,0.037646957,-0.07189522,-0.4190588,-0.3497553,-0.3488134,-1.0175493,-0.18223405,0.3074801,-0.23117596,-0.095742375,-0.31941357,0.8374119,-1.0578303,1.4857844,-0.50340486,-0.86575884,-0.21036358,-0.30443424,0.053913657,-0.77263874,0.22390282,1.5632697,-0.034305964,-1.4805394,-0.21717837,0.18760072,-0.058551196,-0.47290346,-0.73451,-0.5699112,-0.46140808,-1.0243964,-0.07459889,0.45038238,-0.53074956
-0.46016055,-1.2285889,-0.45408723,-0.023473032,-0.8262573,0.10532715,-0.5277057,0.86514515,-0.14669067,0.0935894,0.1387557,0.013416249,-0.2093216,0.7727648,1.3376747,-0.68597794,-0.3709439,-0.21138191,-0.54222834,0.0070051937,0.09269407,-0.31278342,-0.49647078,-0.5563895,-0.16631483,-0.5001457,-0.3139269,-0.9757499,-0.6084663,-0.3122405,-0.4571666,0.15142563,-1.1151118,2.0290394,-0.08102126,-0.11895517,0.46518898,-0.02918994,0.68847334,-0.5716492,-0.66630846,-0.402077,-0.42408097,-1.0436236,-0.64615923,-0.5404974,1.309435,-0.94420433
-0.53134745,-1.0287601,-0.6452877,0.06790289,-1.099807,-0.5059513,-0.50035626,-0.18555717,-0.27201417,0.024481153,-1.3262726,0.43942812,-0.0162315,-0.18206282,0.48033497,-0.09729001,-0.4887997,0.15211512,-0.18709278,0.4421688,-0.014486246,0.12084702,0.25128,0.0072804512,-0.07597351,-1.0394057,-0.021570133,-0.41121447,-0.45110977,0.5439571,0.13583668,0.23846781,-0.4037954,-1.349357,-0.05462107,-0.119003326,2.2441475,1.4327048,0.77231944,0.18290669,-0.6831374,-0.29473832,-0.63082814,-0.6636663,-1.7265401,-0.13668807,0.44705626,-0.43253246
-0.32656017,-0.17163816,-0.42897302,0.008272434,-1.3562367,-0.73721683,-0.8768092,-1.0668305,-0.5734396,-0.52274275,-0.9257684,0.61593974,0.43182263,-0.017007614,-0.47901496,0.16034198,-0.6990341,0.06769545,0.0478767,0.3604828,0.22322701,0.24506868,0.23754348,0.043719757,-1.9166313,-0.6547084,1.4967076,0.056375563,-0.21615021,0.15406214,0.1508391,-0.13675559,-0.4595197,0.6077002,0.4655339,-0.10792653,-1.218247,1.6311182,-0.016872065,0.14172782,-1.2038902,-0.4998756,-0.30500394,-0.75105673,-0.56069446,-0.41232586,-0.35997757,-0.218152
-0.0097174,-0.6054988,-0.019722048,0.27402437,-0.8343253,-1.4584624,-0.8213833,0.17665543,-1.0067701,-0.30748072,-0.6640906,0.16356798,0.49328035,0.36434394,-0.21286142,-0.12116933,-0.7364239,-0.084552765,-0.28379482,0.29468843,-0.19199313,0.1256011,0.051988967,-1.0241538,0.023859337,-0.71481735,0.21545276,-0.42595503,-0.14508168,0.540019,-0.15330754,-0.49204835,-0.5365847,0.6029122,0.8809739,-0.30979714,2.34,0.47855866,-0.23770267,-0.5036027,-0.61229837,-0.96887594,-1.202592,-1.1948266,-1.1246487,-1.1393028,-0.61263424,-0.591597
-0.35943276,-0.5451092,-0.18193036,-0.5368465,-0.40996787,-1.3871046,-0.7298492,-0.79718304,-0.5607793,-0.64671046,-1.1712239,-0.6485483,-0.056000985,-1.581827,-0.83170676,-0.11647284,-0.35372618,-0.8731648,-0.9536621,-0.736783,-0.19918029,-0.13560188,-0.091592796,-0.9313605,-0.45736578,-0.34948125,1.1708219,-0.31959465,-0.5337914,-0.6475755,-0.39476034,-0.30953255,0.19945389,0.53633,1.3972168,-0.33694333,0.5856637,-0.7448647,-0.525091,-0.581203,0.22574417,-0.51371133,-0.8632478,-1.1388905,-0.97041994,-0.8312599,-0.52963823,-0.56921923
-0.0049975202,0.054956276,-0.47550818,-0.79394686,0.036527406,-0.84090775,-0.9405438,-0.18260087,-0.57915276,-0.5242728,-1.1467667,0.11783195,-0.23114859,0.9560184,0.54777896,-0.59917897,-0.51729476,-1.0411613,-1.2300808,-0.49783906,-0.13375708,-0.42560023,-0.40788287,-0.5512024,-1.087049,-0.6124361,-1.3310512,-0.056546744,-0.42518696,-0.38000014,-0.2554247,-0.63464105,-0.3450021,-0.6791785,-0.37905055,-0.5859786,0.44745526,-0.90509665,-0.3226507,-0.22810204,-0.32136413,-0.4494728,-0.5259107,-1.2715774,-0.6191119,-0.91168964,-0.42355928,-0.31729627
-0.8878928,-0.54250395,-0.77026784,-0.61877805,-0.8324805,-0.9567115,-0.5357028,-0.47070885,-0.7541349,-0.95288426,-1.1485338,-0.4949047,-1.4398636,-1.0099783,0.40447968,-0.389676,-0.47698236,-1.0048736,-0.9052046,-1.1015977,-0.93865055,-1.1228722,-0.9347362,-0.5715247,0.35278028,0.058628004,-1.9941602,-0.46479407,-0.9255782,-0.70862645,-0.4452078,-0.39502025,-0.54823536,0.1368725,-0.8713045,-0.61806923,0.06059308,-0.41895384,-0.97287416,-0.51021236,-1.1197652,-0.55409086,-0.9072924,0.41957223,-0.7223405,-0.37426662,-0.053874582,-0.8260452
-1.1630895,-1.0851637,-0.69928324,-1.2553074,-0.7729052,-1.4765582,-0.38860437,-0.6811646,-0.6072157,-0.6595248,-0.2418152,-0.86108166,-1.2903811,1.0542339,-0.62139326,-1.4411067,-0.42615506,-1.0387658,-0.97249913,-1.3344771,-1.223696,-1.8124835,-1.4688871,-0.5929955,-1.1323227,-0.8315071,-0.6126774,-0.7914452,-0.51923364,-1.3724691,-1.4724666,-0.5052462,-1.7573198,-1.1412582,-1.0493642,-0.71230227,2.0182598,-0.75302225,-1.577281,-0.96046966,-0.6639859,-0.39613461,-0.74117124,-1.7510884,-0.77898633,-1.1168984,-0.99186903,-1.2494475
-0.70170736,-0.3582401,-0.70105606,-0.63008374,-0.7129362,-0.93668634,-0.16582762,-1.0274132,-0.48212072,-0.73889726,-0.031172318,-0.642746,-0.8101646,-0.09321442,1.5808967,-0.6222513,-0.23243955,-0.19368173,0.09947048,-0.79968125,-0.64332813,-1.4555341,-0.7969416,0.2380689,-0.016400719,-0.67274106,0.075025946,-0.2951348,-0.2789638,-0.71096164,-0.7236634,0.14867692,0.056633655,-0.25034493,0.67776877,-0.37157035,0.9008449,-1.2894396,-1.1097852,-0.5417984,-0.4277113,-0.46141127,-0.28524232,-0.64964354,0.32919773,-0.21584558,-0.54658294,-0.98356974
-1.0269904,-0.33570534,-0.9654571,-1.0160961,-0.77278215,0.08942918,-0.39082003,-0.9422717,-1.3858714,-1.0943521,-0.61326766,-0.58986866,-1.6533933,-0.58834034,0.8993349,-1.1280959,-0.37072155,-0.94267905,-0.14266212,-0.4132569,-1.0782738,-1.868153,-1.3965954,-0.66724503,-1.1934202,-0.30866817,0.28545213,-0.9040822,-0.16533026,-0.49652138,-1.1833704,-0.27159634,-1.6428875,-0.68819654,-1.4603016,-0.5461985,-0.10478855,-0.79102135,-1.1183804,-0.9790509,-0.05428568,-0.1446038,-0.3814038,-0.54665506,-0.93012065,-0.42769796,-0.7292483,-1.3056276
-0.8957222,0.037075445,-0.9068818,-0.9444362,-1.2297806,-0.52998143,-0.31649187,0.31221825,-0.37635902,-0.30231673,-1.0779897,-0.84173185,-1.3335958,-0.8803275,0.24156426,-0.81573325,-0.399026,-0.48495847,0.39681715,-0.32439244,-1.4435645,-1.6531852,-0.9379795,-0.13258572,-2.1913366,-0.36659923,-0.058040503,-0.6572774,-0.005608061,-1.012496,-1.1822919,-0.08297577,-1.2420473,-0.47383374,-0.7924976,-0.44820896,-0.24273671,-1.6349494,-0.70101106,-0.9276748,0.67347306,-0.39695793,-0.48043248,0.33528075,-0.4262846,-0.88338375,-0.3765225,-1.2458801
-0.78710943,-0.6489205,-1.3569803,-0.65069586,-1.4036855,-0.8478433,-0.43797186,-0.97075075,-0.5113263,-0.31267658,0.4383563,-1.3054457,-1.4201406,-0.7908441,-0.20085843,-1.1186103,-0.5608792,-0.99817514,0.33718905,-0.21109644,-1.0866699,-1.2103668,-0.9042264,-0.17365636,-2.2899058,-0.74961954,-1.8574343,-0.6254568,-0.7267153,-1.0147916,-1.0213872,-0.044874858,-1.8590217,0.11795443,-0.5306363,-0.2191761,1.2911948,-1.3458127,-0.4316947,-0.8405401,-0.3162859,-0.7425823,-0.12459087,0.9650394,-0.1651658,-0.17644352,0.30407593,-0.98638266
-0.9159344,-0.065088004,-1.115219,-0.64700776,-0.3323625,-0.7224178,0.09953119,-1.8936095,-0.30256805,-0.29514453,-0.13635239,-0.5882671,-0.44879404,0.3618831,0.5032051,-0.28622103,0.13898087,-0.18378915,0.094959654,-0.7998545,-1.3251668,-1.0182827,-0.52540654,0.28732774,-0.687072,0.5578154,-1.6248027,-1.0904601,-0.67912126,-0.63963985,-0.45637575,0.4442189,-0.8907937,-0.4903398,-0.86227477,0.2080993,-2.2475312,-0.029711189,-0.19093105,-0.25853774,0.35047528,0.04537327,0.2574084,0.34106544,-0.25816604,0.38115758,0.5938338,-0.7954486
